First _Name,Last_Name,Company,Mobile,Country,Job_Title,Industry,Company_Size,Last_Activity_Days,Web_Engagement_Score
Defective Lead 3549,Lead3549,Company 603,,,CEO,IT,20,7,10
Defective Lead 3550,Lead3550,Company 1451,(415) 555-2671,91,,Manufacturing,1000,15,90
Defective Lead 3551,Lead3551,Company 920,4155552671,IND,CTO,Finance,20,15,5
Defective Lead 3552,Lead3552,Company 1999,4155552671,,CEO,Manufacturing,200,7,
Defective Lead 3553,Lead3553,Company 1447,(415) 555-2671,44,Director,,200,,10
Defective Lead 3554,Lead3554,Company 824,0091-9876543210,United States,,,200,180,
Defective Lead 3555,Lead3555,Company 624,4155552671,United States,Director,Healthcare,200,7,30
Defective Lead 3556,Lead3556,Company 1079,+91 98765 43210,IN,Director,IT,500,,90
Defective Lead 3557,Lead3557,Company 1785,4155552671,91,VP Sales,IT,50,90,70
Defective Lead 3558,Lead3558,Company 850,4155552671,44,,,1000,15,0
Defective Lead 3559,Lead3559,Company 703,+44 7700 900123,United States,Director,,,90,
Defective Lead 3560,Lead3560,Company 1362,,UK,Manager,,,180,10
Defective Lead 3561,Lead3561,Company 1445,,US,CTO,IT,5,30,90
Defective Lead 3562,Lead3562,Company 176,+44 7700 900123,India,Manager,Manufacturing,,30,0
Defective Lead 3563,Lead3563,Company 986,0091-9876543210,UK,Intern,Manufacturing,5,7,5
Defective Lead 3564,Lead3564,Company 1172,+91 98765 43210,IND,Manager,Finance,5,1,90
Defective Lead 3565,Lead3565,Company 1714,0044 7700 900123,91,Manager,,5,30,10
Defective Lead 3566,Lead3566,Company 1338,+91 98765 43210,IND,,Manufacturing,500,180,
Defective Lead 3567,Lead3567,Company 1207,,United States,CTO,,1000,1,70
Defective Lead 3568,Lead3568,Company 930,,US,CTO,IT,200,30,30
Defective Lead 3569,Lead3569,Company 598,0091-9876543210,,VP Sales,Manufacturing,20,90,0
Defective Lead 3570,Lead3570,Company 1107,9876543210,U.K,VP Sales,Healthcare,5,3,
Defective Lead 3571,Lead3571,Company 540,0091-9876543210,91,Manager,Finance,5,30,10
Defective Lead 3572,Lead3572,Company 494,0044 7700 900123,IND,Manager,,500,,0
Defective Lead 3573,Lead3573,Company 343,+44 7700 900123,IND,,,,,5
Defective Lead 3574,Lead3574,Company 807,4155552671,USA,,,,7,90
Defective Lead 3575,Lead3575,Company 945,,91,CEO,Healthcare,,1,5
Defective Lead 3576,Lead3576,Company 287,,IN,Intern,,,,10
Defective Lead 3577,Lead3577,Company 78,9876543210,IND,Director,,50,180,30
Defective Lead 3578,Lead3578,Company 908,+91 98765 43210,U.K,,Healthcare,1000,90,70
Defective Lead 3579,Lead3579,Company 365,4155552671,USA,Intern,,50,90,70
Defective Lead 3580,Lead3580,Company 413,0044 7700 900123,,Intern,,200,7,5
Defective Lead 3581,Lead3581,Company 96,+91 98765 43210,,Intern,,500,3,90
Defective Lead 3582,Lead3582,Company 1423,,,,Finance,,,
Defective Lead 3583,Lead3583,Company 1420,4155552671,IN,CTO,Healthcare,20,180,30
Defective Lead 3584,Lead3584,Company 231,0091-9876543210,91,Intern,IT,500,7,70
Defective Lead 3585,Lead3585,Company 973,4155552671,U.K,,Finance,,3,5
Defective Lead 3586,Lead3586,Company 1946,(415) 555-2671,US,CEO,Manufacturing,500,1,10
Defective Lead 3587,Lead3587,Company 167,0091-9876543210,IND,,IT,1000,3,90
Defective Lead 3588,Lead3588,Company 967,(415) 555-2671,,Intern,Manufacturing,20,3,10
Defective Lead 3589,Lead3589,Company 866,,,,,20,90,70
Defective Lead 3590,Lead3590,Company 1343,,,CTO,Healthcare,50,,0
Defective Lead 3591,Lead3591,Company 1694,,,CEO,Manufacturing,5,3,70
Defective Lead 3592,Lead3592,Company 710,(415) 555-2671,,VP Sales,,1000,3,5
Defective Lead 3593,Lead3593,Company 1225,+44 7700 900123,IND,CTO,,200,15,70
Defective Lead 3594,Lead3594,Company 1562,,U.K,Director,Manufacturing,1000,7,30
Defective Lead 3595,Lead3595,Company 685,,India,Director,Healthcare,,180,
Defective Lead 3596,Lead3596,Company 935,0091-9876543210,UK,Intern,Finance,,180,0
Defective Lead 3597,Lead3597,Company 707,(415) 555-2671,91,Director,Healthcare,50,7,30
Defective Lead 3598,Lead3598,Company 773,+44 7700 900123,USA,Director,Finance,500,30,10
Defective Lead 3599,Lead3599,Company 1721,0044 7700 900123,U.K,CTO,,1000,15,5
Defective Lead 3600,Lead3600,Company 123,+44 7700 900123,44,CEO,,1000,30,10
Defective Lead 3601,Lead3601,Company 767,+44 7700 900123,United States,Intern,,200,3,5
Defective Lead 3602,Lead3602,Company 19,(415) 555-2671,IN,CTO,Finance,1000,90,30
Defective Lead 3603,Lead3603,Company 306,+91 98765 43210,,Director,Manufacturing,200,15,70
Defective Lead 3604,Lead3604,Company 1261,,U.K,Manager,Healthcare,,30,10
Defective Lead 3605,Lead3605,Company 350,,,,Finance,,180,10
Defective Lead 3606,Lead3606,Company 510,+44 7700 900123,U.K,Director,,,30,70
Defective Lead 3607,Lead3607,Company 1399,+44 7700 900123,IN,,,1000,1,0
Defective Lead 3608,Lead3608,Company 321,,United States,CEO,Manufacturing,,,5
Defective Lead 3609,Lead3609,Company 947,4155552671,44,VP Sales,Manufacturing,50,180,70
Defective Lead 3610,Lead3610,Company 935,4155552671,India,,Manufacturing,5,30,90
Defective Lead 3611,Lead3611,Company 1808,0091-9876543210,United States,,,500,7,90
Defective Lead 3612,Lead3612,Company 1427,,USA,Intern,Finance,50,180,70
Defective Lead 3613,Lead3613,Company 222,(415) 555-2671,IN,,,20,7,90
Defective Lead 3614,Lead3614,Company 800,9876543210,IN,,IT,5,180,
Defective Lead 3615,Lead3615,Company 1718,(415) 555-2671,India,CTO,Healthcare,500,,0
Defective Lead 3616,Lead3616,Company 473,0044 7700 900123,,Manager,,,7,30
Defective Lead 3617,Lead3617,Company 184,+91 98765 43210,,,Finance,200,7,30
Defective Lead 3618,Lead3618,Company 1395,+44 7700 900123,44,Intern,Manufacturing,20,7,70
Defective Lead 3619,Lead3619,Company 595,,U.K,Intern,,5,3,10
Defective Lead 3620,Lead3620,Company 964,(415) 555-2671,IN,Manager,,1000,7,10
Defective Lead 3621,Lead3621,Company 1540,+44 7700 900123,United States,,IT,,7,10
Defective Lead 3622,Lead3622,Company 1993,(415) 555-2671,91,CTO,Manufacturing,1000,1,30
Defective Lead 3623,Lead3623,Company 1915,+44 7700 900123,91,,,,180,90
Defective Lead 3624,Lead3624,Company 1624,+91 98765 43210,India,Intern,Healthcare,500,15,10
Defective Lead 3625,Lead3625,Company 1387,,,Intern,,1000,7,30
Defective Lead 3626,Lead3626,Company 1228,,,Director,Manufacturing,50,3,30
Defective Lead 3627,Lead3627,Company 1633,9876543210,,,IT,,30,
Defective Lead 3628,Lead3628,Company 12,,UK,VP Sales,IT,1000,30,30
Defective Lead 3629,Lead3629,Company 1485,,,CEO,Finance,1000,180,30
Defective Lead 3630,Lead3630,Company 251,(415) 555-2671,44,Director,Healthcare,50,3,30
Defective Lead 3631,Lead3631,Company 1069,,IND,Director,Finance,1000,7,30
Defective Lead 3632,Lead3632,Company 1321,9876543210,United States,VP Sales,,,3,90
Defective Lead 3633,Lead3633,Company 37,(415) 555-2671,India,Director,,20,180,70
Defective Lead 3634,Lead3634,Company 310,(415) 555-2671,United States,CEO,Manufacturing,1000,30,
Defective Lead 3635,Lead3635,Company 486,0044 7700 900123,44,CTO,,20,3,5
Defective Lead 3636,Lead3636,Company 746,+91 98765 43210,IN,,Healthcare,200,15,
Defective Lead 3637,Lead3637,Company 565,,IND,VP Sales,Manufacturing,500,1,90
Defective Lead 3638,Lead3638,Company 1523,+91 98765 43210,US,Manager,Manufacturing,5,1,70
Defective Lead 3639,Lead3639,Company 218,0044 7700 900123,US,CEO,Healthcare,500,1,5
Defective Lead 3640,Lead3640,Company 714,0091-9876543210,,,Finance,500,15,0
Defective Lead 3641,Lead3641,Company 1981,+91 98765 43210,,,,5,180,0
Defective Lead 3642,Lead3642,Company 1154,+91 98765 43210,India,,,20,15,5
Defective Lead 3643,Lead3643,Company 679,,US,CTO,Manufacturing,200,,0
Defective Lead 3644,Lead3644,Company 450,,IND,,Healthcare,200,30,
Defective Lead 3645,Lead3645,Company 1876,,91,CEO,Manufacturing,1000,,90
Defective Lead 3646,Lead3646,Company 1388,4155552671,India,Director,Manufacturing,20,90,5
Defective Lead 3647,Lead3647,Company 682,(415) 555-2671,,CTO,Healthcare,1000,3,90
Defective Lead 3648,Lead3648,Company 483,(415) 555-2671,US,,Healthcare,,90,70
Defective Lead 3649,Lead3649,Company 320,0044 7700 900123,IN,Director,IT,200,,90
Defective Lead 3650,Lead3650,Company 900,0091-9876543210,UK,CEO,IT,20,90,70
Defective Lead 3651,Lead3651,Company 1602,9876543210,India,CTO,,,30,70
Defective Lead 3652,Lead3652,Company 1284,,,Intern,IT,200,,30
Defective Lead 3653,Lead3653,Company 1344,+91 98765 43210,US,,IT,500,1,90
Defective Lead 3654,Lead3654,Company 1432,(415) 555-2671,,Director,,50,180,0
Defective Lead 3655,Lead3655,Company 789,9876543210,US,VP Sales,Manufacturing,,90,0
Defective Lead 3656,Lead3656,Company 1813,(415) 555-2671,United States,Intern,Finance,200,15,5
Defective Lead 3657,Lead3657,Company 329,9876543210,,,Manufacturing,,30,5
Defective Lead 3658,Lead3658,Company 514,0091-9876543210,USA,CEO,,1000,15,70
Defective Lead 3659,Lead3659,Company 1700,+91 98765 43210,IN,Intern,Healthcare,500,1,10
Defective Lead 3660,Lead3660,Company 805,9876543210,USA,CTO,IT,5,180,
Defective Lead 3661,Lead3661,Company 276,,91,Manager,Healthcare,,15,90
Defective Lead 3662,Lead3662,Company 1657,(415) 555-2671,India,VP Sales,Finance,,,10
Defective Lead 3663,Lead3663,Company 348,0091-9876543210,U.K,CTO,Healthcare,,90,70
Defective Lead 3664,Lead3664,Company 892,,United States,Intern,,500,7,90
Defective Lead 3665,Lead3665,Company 402,+91 98765 43210,US,VP Sales,Healthcare,200,180,90
Defective Lead 3666,Lead3666,Company 1625,+44 7700 900123,,CEO,,,7,10
Defective Lead 3667,Lead3667,Company 1553,(415) 555-2671,44,Manager,IT,,90,30
Defective Lead 3668,Lead3668,Company 735,4155552671,91,Intern,,50,1,0
Defective Lead 3669,Lead3669,Company 736,,,,Finance,5,180,30
Defective Lead 3670,Lead3670,Company 1106,9876543210,USA,VP Sales,Finance,50,1,5
Defective Lead 3671,Lead3671,Company 1722,0091-9876543210,UK,Intern,,200,180,
Defective Lead 3672,Lead3672,Company 1852,+91 98765 43210,,CTO,,,30,90
Defective Lead 3673,Lead3673,Company 1935,,United States,,Healthcare,200,,70
Defective Lead 3674,Lead3674,Company 1087,4155552671,44,,Finance,20,,5
Defective Lead 3675,Lead3675,Company 1037,+44 7700 900123,U.K,CTO,Healthcare,1000,30,
Defective Lead 3676,Lead3676,Company 45,0044 7700 900123,44,Intern,IT,500,30,90
Defective Lead 3677,Lead3677,Company 1786,9876543210,,Director,Healthcare,1000,30,
Defective Lead 3678,Lead3678,Company 1071,0044 7700 900123,,Director,Healthcare,200,1,70
Defective Lead 3679,Lead3679,Company 562,+44 7700 900123,44,,Finance,200,1,30
Defective Lead 3680,Lead3680,Company 359,+44 7700 900123,U.K,Director,IT,20,7,70
Defective Lead 3681,Lead3681,Company 45,,44,CTO,IT,200,,
Defective Lead 3682,Lead3682,Company 1152,9876543210,91,VP Sales,,500,90,90
Defective Lead 3683,Lead3683,Company 67,+91 98765 43210,US,,Finance,,1,10
Defective Lead 3684,Lead3684,Company 1519,4155552671,,Director,Finance,50,15,0
Defective Lead 3685,Lead3685,Company 1447,,,Intern,,500,180,70
Defective Lead 3686,Lead3686,Company 763,9876543210,IN,CEO,,500,,70
Defective Lead 3687,Lead3687,Company 1686,,91,Intern,Healthcare,200,7,30
Defective Lead 3688,Lead3688,Company 1212,(415) 555-2671,,,,,7,70
Defective Lead 3689,Lead3689,Company 452,,U.K,Director,Manufacturing,,180,5
Defective Lead 3690,Lead3690,Company 199,,US,CTO,,,180,70
Defective Lead 3691,Lead3691,Company 1031,(415) 555-2671,91,Intern,,20,90,30
Defective Lead 3692,Lead3692,Company 244,+44 7700 900123,91,Intern,Healthcare,,1,5
Defective Lead 3693,Lead3693,Company 221,4155552671,UK,Manager,IT,5,15,0
Defective Lead 3694,Lead3694,Company 976,9876543210,India,CEO,Healthcare,,1,0
Defective Lead 3695,Lead3695,Company 1187,0044 7700 900123,,,Healthcare,50,7,5
Defective Lead 3696,Lead3696,Company 163,,IND,Director,Manufacturing,5,7,30
Defective Lead 3697,Lead3697,Company 1573,,,,Manufacturing,20,90,30
Defective Lead 3698,Lead3698,Company 1992,0044 7700 900123,USA,,Finance,,90,70
Defective Lead 3699,Lead3699,Company 453,,,,Manufacturing,200,3,5
Defective Lead 3700,Lead3700,Company 451,0091-9876543210,,Director,Healthcare,50,3,10
Defective Lead 3701,Lead3701,Company 423,0044 7700 900123,UK,Manager,,1000,90,30
Defective Lead 3702,Lead3702,Company 626,0044 7700 900123,U.K,,,1000,180,90
Defective Lead 3703,Lead3703,Company 915,+44 7700 900123,US,Intern,Manufacturing,,90,10
Defective Lead 3704,Lead3704,Company 1655,+44 7700 900123,,Intern,IT,,30,90
Defective Lead 3705,Lead3705,Company 935,+44 7700 900123,USA,Manager,Finance,5,90,10
Defective Lead 3706,Lead3706,Company 341,(415) 555-2671,India,VP Sales,Manufacturing,5,90,
Defective Lead 3707,Lead3707,Company 126,,US,Manager,,5,30,5
Defective Lead 3708,Lead3708,Company 1132,9876543210,United States,CEO,Finance,200,7,30
Defective Lead 3709,Lead3709,Company 779,(415) 555-2671,44,Manager,Finance,20,3,5
Defective Lead 3710,Lead3710,Company 828,4155552671,U.K,,,500,90,10
Defective Lead 3711,Lead3711,Company 1674,,U.K,Manager,,50,30,5
Defective Lead 3712,Lead3712,Company 1170,,US,Manager,Manufacturing,,7,
Defective Lead 3713,Lead3713,Company 733,9876543210,,VP Sales,Manufacturing,1000,30,5
Defective Lead 3714,Lead3714,Company 1829,0044 7700 900123,US,Manager,Healthcare,,90,10
Defective Lead 3715,Lead3715,Company 356,,IND,Director,,1000,15,0
Defective Lead 3716,Lead3716,Company 920,+91 98765 43210,IN,Manager,,1000,1,10
Defective Lead 3717,Lead3717,Company 874,+44 7700 900123,44,Director,Healthcare,200,30,90
Defective Lead 3718,Lead3718,Company 1162,+91 98765 43210,,Director,,500,3,5
Defective Lead 3719,Lead3719,Company 96,(415) 555-2671,US,VP Sales,,200,15,10
Defective Lead 3720,Lead3720,Company 1454,,UK,Manager,,,1,
Defective Lead 3721,Lead3721,Company 1703,0091-9876543210,IN,,Finance,500,1,90
Defective Lead 3722,Lead3722,Company 1052,0044 7700 900123,U.K,Intern,Finance,50,7,5
Defective Lead 3723,Lead3723,Company 1759,4155552671,,Manager,Manufacturing,50,3,10
Defective Lead 3724,Lead3724,Company 1214,0044 7700 900123,United States,CEO,Healthcare,200,7,0
Defective Lead 3725,Lead3725,Company 1540,0091-9876543210,USA,,,,180,5
Defective Lead 3726,Lead3726,Company 975,0044 7700 900123,,,,200,90,10
Defective Lead 3727,Lead3727,Company 549,,United States,CEO,Healthcare,500,90,0
Defective Lead 3728,Lead3728,Company 1522,,44,,Finance,50,7,90
Defective Lead 3729,Lead3729,Company 998,+44 7700 900123,IND,Manager,Finance,50,15,5
Defective Lead 3730,Lead3730,Company 480,,,Intern,Finance,500,30,
Defective Lead 3731,Lead3731,Company 1456,,91,Intern,Manufacturing,20,1,30
Defective Lead 3732,Lead3732,Company 1927,+91 98765 43210,UK,CTO,Manufacturing,5,180,90
Defective Lead 3733,Lead3733,Company 1103,,IN,Manager,Healthcare,50,15,90
Defective Lead 3734,Lead3734,Company 467,0044 7700 900123,,CTO,Manufacturing,,,90
Defective Lead 3735,Lead3735,Company 1126,,,Director,Healthcare,500,180,0
Defective Lead 3736,Lead3736,Company 1040,,,,,1000,30,5
Defective Lead 3737,Lead3737,Company 1292,+91 98765 43210,United States,CTO,IT,5,180,90
Defective Lead 3738,Lead3738,Company 419,0091-9876543210,US,Manager,Healthcare,500,30,70
Defective Lead 3739,Lead3739,Company 147,+44 7700 900123,India,,Manufacturing,200,7,0
Defective Lead 3740,Lead3740,Company 1630,(415) 555-2671,U.K,,Healthcare,20,30,0
Defective Lead 3741,Lead3741,Company 365,+44 7700 900123,44,VP Sales,Finance,,15,10
Defective Lead 3742,Lead3742,Company 1901,9876543210,UK,,Finance,5,180,90
Defective Lead 3743,Lead3743,Company 585,+91 98765 43210,US,CTO,Finance,1000,7,10
Defective Lead 3744,Lead3744,Company 85,,91,Manager,Finance,,90,10
Defective Lead 3745,Lead3745,Company 724,+44 7700 900123,IN,,IT,200,3,90
Defective Lead 3746,Lead3746,Company 121,,44,Intern,Healthcare,200,30,5
Defective Lead 3747,Lead3747,Company 107,,,Director,,5,180,70
Defective Lead 3748,Lead3748,Company 602,0044 7700 900123,44,,IT,200,3,5
Defective Lead 3749,Lead3749,Company 727,4155552671,United States,,Finance,50,90,0
Defective Lead 3750,Lead3750,Company 1134,0044 7700 900123,U.K,Manager,,50,1,90
Defective Lead 3751,Lead3751,Company 271,0091-9876543210,IN,,Healthcare,1000,15,
Defective Lead 3752,Lead3752,Company 581,+44 7700 900123,IND,CTO,,500,90,70
Defective Lead 3753,Lead3753,Company 1099,0044 7700 900123,UK,,IT,5,1,10
Defective Lead 3754,Lead3754,Company 19,0044 7700 900123,UK,CEO,,50,1,30
Defective Lead 3755,Lead3755,Company 476,9876543210,U.K,CEO,Finance,200,180,70
Defective Lead 3756,Lead3756,Company 425,+91 98765 43210,U.K,Manager,IT,20,90,
Defective Lead 3757,Lead3757,Company 1880,0044 7700 900123,IND,VP Sales,Manufacturing,20,90,5
Defective Lead 3758,Lead3758,Company 907,0091-9876543210,,Intern,Manufacturing,1000,,10
Defective Lead 3759,Lead3759,Company 16,4155552671,44,Director,Healthcare,20,3,5
Defective Lead 3760,Lead3760,Company 337,(415) 555-2671,91,Intern,Manufacturing,500,,0
Defective Lead 3761,Lead3761,Company 957,(415) 555-2671,UK,,,200,180,
Defective Lead 3762,Lead3762,Company 236,+44 7700 900123,India,,Finance,200,15,70
Defective Lead 3763,Lead3763,Company 1798,(415) 555-2671,US,CEO,,5,7,70
Defective Lead 3764,Lead3764,Company 426,,USA,Manager,Finance,20,15,10
Defective Lead 3765,Lead3765,Company 61,(415) 555-2671,USA,VP Sales,Healthcare,200,30,90
Defective Lead 3766,Lead3766,Company 399,(415) 555-2671,India,Director,Manufacturing,5,30,10
Defective Lead 3767,Lead3767,Company 200,0044 7700 900123,USA,Intern,,1000,7,5
Defective Lead 3768,Lead3768,Company 987,,US,Director,IT,,15,70
Defective Lead 3769,Lead3769,Company 668,+91 98765 43210,,VP Sales,,,30,
Defective Lead 3770,Lead3770,Company 1192,4155552671,U.K,Manager,,20,1,70
Defective Lead 3771,Lead3771,Company 901,(415) 555-2671,IND,VP Sales,Finance,500,1,70
Defective Lead 3772,Lead3772,Company 1662,+44 7700 900123,US,CTO,IT,50,7,70
Defective Lead 3773,Lead3773,Company 1615,9876543210,UK,Manager,IT,5,7,90
Defective Lead 3774,Lead3774,Company 456,+44 7700 900123,,Director,Manufacturing,,15,10
Defective Lead 3775,Lead3775,Company 516,0044 7700 900123,U.K,,Manufacturing,200,3,70
Defective Lead 3776,Lead3776,Company 1694,0091-9876543210,UK,Intern,Healthcare,200,7,5
Defective Lead 3777,Lead3777,Company 191,+91 98765 43210,,,Manufacturing,5,,0
Defective Lead 3778,Lead3778,Company 115,+91 98765 43210,USA,Director,,1000,1,5
Defective Lead 3779,Lead3779,Company 1850,+44 7700 900123,India,Manager,Healthcare,50,,10
Defective Lead 3780,Lead3780,Company 771,(415) 555-2671,91,Intern,Manufacturing,5,30,
Defective Lead 3781,Lead3781,Company 435,(415) 555-2671,U.K,Intern,Healthcare,,90,70
Defective Lead 3782,Lead3782,Company 940,+91 98765 43210,U.K,Director,,50,90,90
Defective Lead 3783,Lead3783,Company 219,0091-9876543210,44,,Manufacturing,50,15,70
Defective Lead 3784,Lead3784,Company 1099,+44 7700 900123,91,VP Sales,IT,5,180,5
Defective Lead 3785,Lead3785,Company 1991,9876543210,USA,Director,,50,90,5
Defective Lead 3786,Lead3786,Company 1176,+44 7700 900123,91,CEO,Healthcare,50,15,
Defective Lead 3787,Lead3787,Company 1873,+44 7700 900123,IN,,,200,7,70
Defective Lead 3788,Lead3788,Company 940,9876543210,US,,,500,7,30
Defective Lead 3789,Lead3789,Company 1993,9876543210,,,IT,20,15,70
Defective Lead 3790,Lead3790,Company 1240,0091-9876543210,,VP Sales,,50,90,70
Defective Lead 3791,Lead3791,Company 648,0044 7700 900123,,CEO,Healthcare,50,90,90
Defective Lead 3792,Lead3792,Company 1981,+91 98765 43210,91,VP Sales,Finance,20,30,30
Defective Lead 3793,Lead3793,Company 1001,(415) 555-2671,IND,CEO,Finance,50,90,
Defective Lead 3794,Lead3794,Company 410,4155552671,,CEO,Manufacturing,,15,5
Defective Lead 3795,Lead3795,Company 997,(415) 555-2671,United States,Director,Manufacturing,50,15,
Defective Lead 3796,Lead3796,Company 1740,(415) 555-2671,India,,Finance,1000,30,10
Defective Lead 3797,Lead3797,Company 1396,+91 98765 43210,U.K,Manager,Manufacturing,1000,90,10
Defective Lead 3798,Lead3798,Company 1747,,,Director,Healthcare,5,15,30
Defective Lead 3799,Lead3799,Company 568,9876543210,India,Intern,Manufacturing,1000,15,70
Defective Lead 3800,Lead3800,Company 1497,0044 7700 900123,,VP Sales,Healthcare,50,,0
Defective Lead 3801,Lead3801,Company 1540,,UK,Director,Finance,,90,70
Defective Lead 3802,Lead3802,Company 798,(415) 555-2671,India,Manager,Manufacturing,500,180,90
Defective Lead 3803,Lead3803,Company 1866,4155552671,,CTO,,5,90,0
Defective Lead 3804,Lead3804,Company 1606,,IN,Manager,IT,200,15,70
Defective Lead 3805,Lead3805,Company 875,4155552671,91,CTO,IT,50,15,5
Defective Lead 3806,Lead3806,Company 1163,0044 7700 900123,UK,VP Sales,,200,,90
Defective Lead 3807,Lead3807,Company 1245,+44 7700 900123,India,,Manufacturing,50,180,30
Defective Lead 3808,Lead3808,Company 911,9876543210,IND,Manager,,,30,30
Defective Lead 3809,Lead3809,Company 1037,9876543210,IN,Director,Manufacturing,200,7,30
Defective Lead 3810,Lead3810,Company 1607,+44 7700 900123,44,,,50,15,10
Defective Lead 3811,Lead3811,Company 1072,9876543210,United States,,,20,1,30
Defective Lead 3812,Lead3812,Company 465,(415) 555-2671,United States,,,5,3,90
Defective Lead 3813,Lead3813,Company 1945,,India,CTO,Manufacturing,500,90,
Defective Lead 3814,Lead3814,Company 1668,4155552671,91,VP Sales,Finance,1000,1,10
Defective Lead 3815,Lead3815,Company 1765,(415) 555-2671,IND,Director,,20,1,90
Defective Lead 3816,Lead3816,Company 1058,,IN,CTO,Healthcare,50,90,10
Defective Lead 3817,Lead3817,Company 1500,4155552671,IND,CEO,Healthcare,500,180,10
Defective Lead 3818,Lead3818,Company 1264,,U.K,VP Sales,IT,1000,30,0
Defective Lead 3819,Lead3819,Company 1139,4155552671,IND,,Finance,1000,30,10
Defective Lead 3820,Lead3820,Company 43,9876543210,U.K,Director,Finance,20,180,10
Defective Lead 3821,Lead3821,Company 1382,4155552671,44,,,500,,30
Defective Lead 3822,Lead3822,Company 1984,(415) 555-2671,U.K,Manager,Healthcare,50,180,90
Defective Lead 3823,Lead3823,Company 1555,+44 7700 900123,India,Manager,,20,,30
Defective Lead 3824,Lead3824,Company 161,9876543210,India,VP Sales,Finance,20,,30
Defective Lead 3825,Lead3825,Company 67,(415) 555-2671,44,VP Sales,,,15,10
Defective Lead 3826,Lead3826,Company 730,(415) 555-2671,IN,Director,Finance,5,1,70
Defective Lead 3827,Lead3827,Company 1097,0044 7700 900123,IN,CTO,Manufacturing,5,1,
Defective Lead 3828,Lead3828,Company 1910,+91 98765 43210,,CTO,Finance,,30,90
Defective Lead 3829,Lead3829,Company 1769,4155552671,IND,Director,Finance,,180,90
Defective Lead 3830,Lead3830,Company 1106,4155552671,IND,,Finance,50,7,5
Defective Lead 3831,Lead3831,Company 891,(415) 555-2671,United States,,IT,5,180,70
Defective Lead 3832,Lead3832,Company 517,(415) 555-2671,US,Director,,,30,0
Defective Lead 3833,Lead3833,Company 1934,0091-9876543210,UK,VP Sales,,5,7,0
Defective Lead 3834,Lead3834,Company 15,4155552671,91,Manager,Healthcare,50,30,90
Defective Lead 3835,Lead3835,Company 209,,91,,Manufacturing,200,3,10
Defective Lead 3836,Lead3836,Company 569,+91 98765 43210,USA,,,,15,90
Defective Lead 3837,Lead3837,Company 1255,4155552671,UK,,,20,180,0
Defective Lead 3838,Lead3838,Company 983,,,Manager,,200,1,
Defective Lead 3839,Lead3839,Company 847,(415) 555-2671,44,VP Sales,Finance,1000,7,5
Defective Lead 3840,Lead3840,Company 955,0091-9876543210,44,VP Sales,,,180,0
Defective Lead 3841,Lead3841,Company 1917,,91,,,5,90,30
Defective Lead 3842,Lead3842,Company 222,0044 7700 900123,UK,Director,Healthcare,,90,
Defective Lead 3843,Lead3843,Company 1037,+91 98765 43210,IN,,,,,10
Defective Lead 3844,Lead3844,Company 1755,,44,Manager,IT,5,7,0
Defective Lead 3845,Lead3845,Company 917,(415) 555-2671,44,Manager,,50,3,90
Defective Lead 3846,Lead3846,Company 1875,+44 7700 900123,91,Manager,Manufacturing,1000,,10
Defective Lead 3847,Lead3847,Company 165,9876543210,,,,1000,,10
Defective Lead 3848,Lead3848,Company 1657,,44,CTO,Manufacturing,20,,70
Defective Lead 3849,Lead3849,Company 710,+91 98765 43210,USA,,,5,,0
Defective Lead 3850,Lead3850,Company 382,0044 7700 900123,,Director,Finance,50,3,70
Defective Lead 3851,Lead3851,Company 188,(415) 555-2671,US,CTO,Manufacturing,50,,0
Defective Lead 3852,Lead3852,Company 1974,(415) 555-2671,IN,Director,,20,30,30
Defective Lead 3853,Lead3853,Company 1806,4155552671,IN,Director,Healthcare,,90,0
Defective Lead 3854,Lead3854,Company 769,(415) 555-2671,India,VP Sales,,20,180,70
Defective Lead 3855,Lead3855,Company 735,0044 7700 900123,India,Intern,,500,,10
Defective Lead 3856,Lead3856,Company 213,4155552671,44,CTO,Finance,5,7,5
Defective Lead 3857,Lead3857,Company 809,+91 98765 43210,US,CTO,Healthcare,1000,,10
Defective Lead 3858,Lead3858,Company 1713,,91,Director,,5,7,90
Defective Lead 3859,Lead3859,Company 1808,,U.K,CEO,,1000,30,30
Defective Lead 3860,Lead3860,Company 997,9876543210,UK,CTO,,,1,
Defective Lead 3861,Lead3861,Company 1087,,India,Intern,Manufacturing,50,3,5
Defective Lead 3862,Lead3862,Company 738,,United States,CEO,IT,50,180,0
Defective Lead 3863,Lead3863,Company 785,0091-9876543210,IND,Director,Healthcare,200,,30
Defective Lead 3864,Lead3864,Company 1341,(415) 555-2671,,Manager,,50,90,70
Defective Lead 3865,Lead3865,Company 1074,,U.K,CEO,IT,1000,7,70
Defective Lead 3866,Lead3866,Company 863,,IND,CEO,Manufacturing,20,7,90
Defective Lead 3867,Lead3867,Company 447,+91 98765 43210,,VP Sales,Finance,1000,15,90
Defective Lead 3868,Lead3868,Company 867,+91 98765 43210,IN,CEO,IT,20,180,
Defective Lead 3869,Lead3869,Company 460,0091-9876543210,IND,CTO,Healthcare,5,,70
Defective Lead 3870,Lead3870,Company 62,0091-9876543210,IND,VP Sales,IT,50,7,10
Defective Lead 3871,Lead3871,Company 1862,,U.K,Manager,Finance,,90,90
Defective Lead 3872,Lead3872,Company 445,0091-9876543210,US,Director,,20,180,5
